suite,representative,feasible_worlds,initial_candidates,root_candidates,removed_by_root,exact_candidates,unsupported_survivors,identifiable_cells,freely_variable_cells,literal_queries,infeasible_queries,fixed_calls,gac_calls,factor_updates,deletions,branches,search_nodes,median_solver_us,root_domains,supported_domains
axis_1,37,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.842,3 1 3 3 7 1 7 7,3 1 3 3 7 1 7 7
axis_1,46,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,3.745,3 1 5 3 7 1 7 7,3 1 5 3 7 1 7 7
axis_1,55,16,24,14,10,14,0,4,0,8,0,9,1,54,12,0,0,1.833,3 1 1 5 7 1 1 7,3 1 1 5 7 1 1 7
axis_1,64,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.853,3 1 3 5 7 1 7 7,3 1 3 5 7 1 7 7
axis_1,73,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.872,3 1 5 5 7 1 7 7,3 1 5 5 7 1 7 7
axis_1,2,4,24,11,13,11,0,6,0,8,0,9,1,56,14,0,0,1.763,5 1 1 1 7 1 1 1,5 1 1 1 7 1 1 1
axis_1,11,16,24,14,10,14,0,4,0,8,0,9,1,54,12,0,0,1.763,5 1 3 1 7 1 7 1,5 1 3 1 7 1 7 1
axis_1,20,16,24,14,10,14,0,4,0,8,0,9,1,54,12,0,0,1.793,5 1 5 1 7 1 7 1,5 1 5 1 7 1 7 1
axis_1,29,16,24,14,10,14,0,4,0,8,0,9,1,54,12,0,0,1.813,5 1 1 3 7 1 1 7,5 1 1 3 7 1 1 7
axis_1,38,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.913,5 1 3 3 7 1 7 7,5 1 3 3 7 1 7 7
axis_1,47,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.853,5 1 5 3 7 1 7 7,5 1 5 3 7 1 7 7
axis_1,56,16,24,14,10,14,0,4,0,8,0,9,1,54,12,0,0,1.822,5 1 1 5 7 1 1 7,5 1 1 5 7 1 1 7
axis_1,65,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.913,5 1 3 5 7 1 7 7,5 1 3 5 7 1 7 7
axis_1,74,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.903,5 1 5 5 7 1 7 7,5 1 5 5 7 1 7 7
axis_1,3,4,24,11,13,11,0,6,0,8,0,9,1,56,14,0,0,1.733,1 3 1 1 1 7 1 1,1 3 1 1 1 7 1 1
axis_1,12,16,24,14,10,14,0,4,0,8,0,9,1,54,12,0,0,1.783,1 3 3 1 1 7 7 1,1 3 3 1 1 7 7 1
axis_1,21,16,24,14,10,14,0,4,0,8,0,9,1,54,12,0,0,1.793,1 3 5 1 1 7 7 1,1 3 5 1 1 7 7 1
axis_1,30,16,24,14,10,14,0,4,0,8,0,9,1,54,12,0,0,1.783,1 3 1 3 1 7 1 7,1 3 1 3 1 7 1 7
axis_1,39,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.833,1 3 3 3 1 7 7 7,1 3 3 3 1 7 7 7
axis_1,48,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.853,1 3 5 3 1 7 7 7,1 3 5 3 1 7 7 7
axis_1,57,16,24,14,10,14,0,4,0,8,0,9,1,54,12,0,0,1.822,1 3 1 5 1 7 1 7,1 3 1 5 1 7 1 7
axis_1,66,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.932,1 3 3 5 1 7 7 7,1 3 3 5 1 7 7 7
axis_1,75,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.863,1 3 5 5 1 7 7 7,1 3 5 5 1 7 7 7
axis_1,4,16,24,14,10,14,0,4,0,8,0,9,1,54,12,0,0,1.823,3 3 1 1 7 7 1 1,3 3 1 1 7 7 1 1
axis_1,13,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.893,3 3 3 1 7 7 7 1,3 3 3 1 7 7 7 1
axis_1,22,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.862,3 3 5 1 7 7 7 1,3 3 5 1 7 7 7 1
axis_1,31,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.853,3 3 1 3 7 7 1 7,3 3 1 3 7 7 1 7
axis_1,40,256,24,20,4,20,0,0,0,8,0,9,1,50,8,0,0,1.923,3 3 3 3 7 7 7 7,3 3 3 3 7 7 7 7
axis_1,49,256,24,20,4,20,0,0,0,8,0,9,1,50,8,0,0,1.922,3 3 5 3 7 7 7 7,3 3 5 3 7 7 7 7
axis_1,58,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.853,3 3 1 5 7 7 1 7,3 3 1 5 7 7 1 7
axis_1,67,256,24,20,4,20,0,0,0,8,0,9,1,50,8,0,0,1.923,3 3 3 5 7 7 7 7,3 3 3 5 7 7 7 7
axis_1,76,256,24,20,4,20,0,0,0,8,0,9,1,50,8,0,0,1.963,3 3 5 5 7 7 7 7,3 3 5 5 7 7 7 7
axis_1,5,16,24,14,10,14,0,4,0,8,0,9,1,54,12,0,0,1.782,5 3 1 1 7 7 1 1,5 3 1 1 7 7 1 1
axis_1,14,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.872,5 3 3 1 7 7 7 1,5 3 3 1 7 7 7 1
axis_1,23,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.853,5 3 5 1 7 7 7 1,5 3 5 1 7 7 7 1
axis_1,32,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.903,5 3 1 3 7 7 1 7,5 3 1 3 7 7 1 7
axis_1,41,256,24,20,4,20,0,0,0,8,0,9,1,50,8,0,0,1.903,5 3 3 3 7 7 7 7,5 3 3 3 7 7 7 7
axis_1,50,256,24,20,4,20,0,0,0,8,0,9,1,50,8,0,0,1.903,5 3 5 3 7 7 7 7,5 3 5 3 7 7 7 7
axis_1,59,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.863,5 3 1 5 7 7 1 7,5 3 1 5 7 7 1 7
axis_1,68,256,24,20,4,20,0,0,0,8,0,9,1,50,8,0,0,1.923,5 3 3 5 7 7 7 7,5 3 3 5 7 7 7 7
axis_1,77,256,24,20,4,20,0,0,0,8,0,9,1,50,8,0,0,1.923,5 3 5 5 7 7 7 7,5 3 5 5 7 7 7 7
axis_1,6,4,24,11,13,11,0,6,0,8,0,9,1,56,14,0,0,1.783,1 5 1 1 1 7 1 1,1 5 1 1 1 7 1 1
axis_1,15,16,24,14,10,14,0,4,0,8,0,9,1,54,12,0,0,1.823,1 5 3 1 1 7 7 1,1 5 3 1 1 7 7 1
axis_1,24,16,24,14,10,14,0,4,0,8,0,9,1,54,12,0,0,1.792,1 5 5 1 1 7 7 1,1 5 5 1 1 7 7 1
axis_1,33,16,24,14,10,14,0,4,0,8,0,9,1,54,12,0,0,1.783,1 5 1 3 1 7 1 7,1 5 1 3 1 7 1 7
axis_1,42,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.842,1 5 3 3 1 7 7 7,1 5 3 3 1 7 7 7
axis_1,51,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.892,1 5 5 3 1 7 7 7,1 5 5 3 1 7 7 7
axis_1,60,16,24,14,10,14,0,4,0,8,0,9,1,54,12,0,0,1.783,1 5 1 5 1 7 1 7,1 5 1 5 1 7 1 7
axis_1,69,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,2.493,1 5 3 5 1 7 7 7,1 5 3 5 1 7 7 7
axis_1,78,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.863,1 5 5 5 1 7 7 7,1 5 5 5 1 7 7 7
axis_1,7,16,24,14,10,14,0,4,0,8,0,9,1,54,12,0,0,1.803,3 5 1 1 7 7 1 1,3 5 1 1 7 7 1 1
axis_1,16,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.933,3 5 3 1 7 7 7 1,3 5 3 1 7 7 7 1
axis_1,25,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.863,3 5 5 1 7 7 7 1,3 5 5 1 7 7 7 1
axis_1,34,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.883,3 5 1 3 7 7 1 7,3 5 1 3 7 7 1 7
axis_1,43,256,24,20,4,20,0,0,0,8,0,9,1,50,8,0,0,1.913,3 5 3 3 7 7 7 7,3 5 3 3 7 7 7 7
axis_1,52,256,24,20,4,20,0,0,0,8,0,9,1,50,8,0,0,1.923,3 5 5 3 7 7 7 7,3 5 5 3 7 7 7 7
axis_1,61,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.853,3 5 1 5 7 7 1 7,3 5 1 5 7 7 1 7
axis_1,70,256,24,20,4,20,0,0,0,8,0,9,1,50,8,0,0,1.943,3 5 3 5 7 7 7 7,3 5 3 5 7 7 7 7
axis_1,79,256,24,20,4,20,0,0,0,8,0,9,1,50,8,0,0,1.982,3 5 5 5 7 7 7 7,3 5 5 5 7 7 7 7
axis_1,8,16,24,14,10,14,0,4,0,8,0,9,1,54,12,0,0,1.793,5 5 1 1 7 7 1 1,5 5 1 1 7 7 1 1
axis_1,17,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.913,5 5 3 1 7 7 7 1,5 5 3 1 7 7 7 1
axis_1,26,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.843,5 5 5 1 7 7 7 1,5 5 5 1 7 7 7 1
axis_1,35,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,1.923,5 5 1 3 7 7 1 7,5 5 1 3 7 7 1 7
axis_1,44,256,24,20,4,20,0,0,0,8,0,9,1,50,8,0,0,1.923,5 5 3 3 7 7 7 7,5 5 3 3 7 7 7 7
axis_1,53,256,24,20,4,20,0,0,0,8,0,9,1,50,8,0,0,1.923,5 5 5 3 7 7 7 7,5 5 5 3 7 7 7 7
axis_1,62,64,24,17,7,17,0,2,0,8,0,9,1,52,10,0,0,3.244,5 5 1 5 7 7 1 7,5 5 1 5 7 7 1 7
axis_1,71,256,24,20,4,20,0,0,0,8,0,9,1,50,8,0,0,1.923,5 5 3 5 7 7 7 7,5 5 3 5 7 7 7 7
axis_1,80,256,24,20,4,20,0,0,0,8,0,9,1,50,8,0,0,1.942,5 5 5 5 7 7 7 7,5 5 5 5 7 7 7 7
axis_2,0,1,24,8,16,8,0,8,0,8,0,9,1,98,16,0,0,2.153,1 1 1 1 1 1 1 1,1 1 1 1 1 1 1 1
axis_2,729,1,24,8,16,8,0,8,0,7,0,8,1,91,16,0,0,2.153,1 1 1 1 1 1 2 1,1 1 1 1 1 1 2 1
axis_2,9,1,24,8,16,8,0,8,0,7,0,8,1,90,16,0,0,2.113,1 1 2 1 1 1 1 1,1 1 2 1 1 1 1 1
axis_2,738,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.434,1 1 2 1 1 1 2 1,1 1 2 1 1 1 2 1
axis_2,1467,1,24,8,16,8,0,8,0,6,0,7,1,81,16,0,0,2.083,1 1 2 1 1 1 4 1,1 1 2 1 1 1 4 1
axis_2,1458,1,24,8,16,8,0,8,0,7,0,8,1,91,16,0,0,2.153,1 1 1 1 1 1 4 1,1 1 1 1 1 1 4 1
axis_2,18,1,24,8,16,8,0,8,0,7,0,8,1,90,16,0,0,2.184,1 1 4 1 1 1 1 1,1 1 4 1 1 1 1 1
axis_2,747,1,24,8,16,8,0,8,0,6,0,7,1,81,16,0,0,2.113,1 1 4 1 1 1 2 1,1 1 4 1 1 1 2 1
axis_2,1476,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.233,1 1 4 1 1 1 4 1,1 1 4 1 1 1 4 1
axis_2,2187,1,24,8,16,8,0,8,0,7,0,8,1,91,16,0,0,2.143,1 1 1 1 1 1 1 2,1 1 1 1 1 1 1 2
axis_2,27,1,24,8,16,8,0,8,0,7,0,8,1,90,16,0,0,2.113,1 1 1 2 1 1 1 1,1 1 1 2 1 1 1 1
axis_2,2214,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.354,1 1 1 2 1 1 1 2,1 1 1 2 1 1 1 2
axis_2,4401,1,24,8,16,8,0,8,0,6,0,7,1,81,16,0,0,2.113,1 1 1 2 1 1 1 4,1 1 1 2 1 1 1 4
axis_2,2916,1,24,8,16,8,0,8,0,6,0,7,1,84,16,0,0,2.104,1 1 1 1 1 1 2 2,1 1 1 1 1 1 2 2
axis_2,2196,1,24,8,16,8,0,8,0,6,0,7,1,83,16,0,0,2.093,1 1 2 1 1 1 1 2,1 1 2 1 1 1 1 2
axis_2,2925,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.173,1 1 2 1 1 1 2 2,1 1 2 1 1 1 2 2
axis_2,3654,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.063,1 1 2 1 1 1 4 2,1 1 2 1 1 1 4 2
axis_2,756,1,24,8,16,8,0,8,0,6,0,7,1,83,16,0,0,2.103,1 1 1 2 1 1 2 1,1 1 1 2 1 1 2 1
axis_2,36,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.073,1 1 2 2 1 1 1 1,1 1 2 2 1 1 1 1
axis_2,765,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.243,1 1 2 2 1 1 2 1,1 1 2 2 1 1 2 1
axis_2,1494,1,24,8,16,8,0,8,0,5,0,6,1,73,16,0,0,2.053,1 1 2 2 1 1 4 1,1 1 2 2 1 1 4 1
axis_2,2943,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.143,1 1 1 2 1 1 2 2,1 1 1 2 1 1 2 2
axis_2,2223,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.153,1 1 2 2 1 1 1 2,1 1 2 2 1 1 1 2
axis_2,2952,1,24,8,16,8,0,8,0,4,0,5,1,66,16,0,0,3.595,1 1 2 2 1 1 2 2,1 1 2 2 1 1 2 2
axis_2,3681,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.133,1 1 2 2 1 1 4 2,1 1 2 2 1 1 4 2
axis_2,5130,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.073,1 1 1 2 1 1 2 4,1 1 1 2 1 1 2 4
axis_2,4410,1,24,8,16,8,0,8,0,5,0,6,1,73,16,0,0,2.114,1 1 2 2 1 1 1 4,1 1 2 2 1 1 1 4
axis_2,5139,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.133,1 1 2 2 1 1 2 4,1 1 2 2 1 1 2 4
axis_2,5868,1,24,8,16,8,0,8,0,4,0,5,1,64,16,0,0,2.023,1 1 2 2 1 1 4 4,1 1 2 2 1 1 4 4
axis_2,3645,1,24,8,16,8,0,8,0,6,0,7,1,84,16,0,0,2.133,1 1 1 1 1 1 4 2,1 1 1 1 1 1 4 2
axis_2,2205,1,24,8,16,8,0,8,0,6,0,7,1,83,16,0,0,2.133,1 1 4 1 1 1 1 2,1 1 4 1 1 1 1 2
axis_2,2934,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.063,1 1 4 1 1 1 2 2,1 1 4 1 1 1 2 2
axis_2,3663,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.183,1 1 4 1 1 1 4 2,1 1 4 1 1 1 4 2
axis_2,1485,1,24,8,16,8,0,8,0,6,0,7,1,83,16,0,0,2.133,1 1 1 2 1 1 4 1,1 1 1 2 1 1 4 1
axis_2,45,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.113,1 1 4 2 1 1 1 1,1 1 4 2 1 1 1 1
axis_2,774,1,24,8,16,8,0,8,0,5,0,6,1,73,16,0,0,2.083,1 1 4 2 1 1 2 1,1 1 4 2 1 1 2 1
axis_2,1503,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.183,1 1 4 2 1 1 4 1,1 1 4 2 1 1 4 1
axis_2,3672,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.194,1 1 1 2 1 1 4 2,1 1 1 2 1 1 4 2
axis_2,2232,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.193,1 1 4 2 1 1 1 2,1 1 4 2 1 1 1 2
axis_2,2961,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.133,1 1 4 2 1 1 2 2,1 1 4 2 1 1 2 2
axis_2,3690,1,24,8,16,8,0,8,0,4,0,5,1,66,16,0,0,2.213,1 1 4 2 1 1 4 2,1 1 4 2 1 1 4 2
axis_2,5859,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.093,1 1 1 2 1 1 4 4,1 1 1 2 1 1 4 4
axis_2,4419,1,24,8,16,8,0,8,0,5,0,6,1,73,16,0,0,2.063,1 1 4 2 1 1 1 4,1 1 4 2 1 1 1 4
axis_2,5148,1,24,8,16,8,0,8,0,4,0,5,1,64,16,0,0,2.083,1 1 4 2 1 1 2 4,1 1 4 2 1 1 2 4
axis_2,5877,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.113,1 1 4 2 1 1 4 4,1 1 4 2 1 1 4 4
axis_2,4374,1,24,8,16,8,0,8,0,7,0,8,1,91,16,0,0,2.163,1 1 1 1 1 1 1 4,1 1 1 1 1 1 1 4
axis_2,54,1,24,8,16,8,0,8,0,7,0,8,1,90,16,0,0,2.184,1 1 1 4 1 1 1 1,1 1 1 4 1 1 1 1
axis_2,2241,1,24,8,16,8,0,8,0,6,0,7,1,81,16,0,0,2.123,1 1 1 4 1 1 1 2,1 1 1 4 1 1 1 2
axis_2,4428,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.203,1 1 1 4 1 1 1 4,1 1 1 4 1 1 1 4
axis_2,5103,1,24,8,16,8,0,8,0,6,0,7,1,84,16,0,0,2.143,1 1 1 1 1 1 2 4,1 1 1 1 1 1 2 4
axis_2,4383,1,24,8,16,8,0,8,0,6,0,7,1,83,16,0,0,3.896,1 1 2 1 1 1 1 4,1 1 2 1 1 1 1 4
axis_2,5112,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.194,1 1 2 1 1 1 2 4,1 1 2 1 1 1 2 4
axis_2,5841,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.103,1 1 2 1 1 1 4 4,1 1 2 1 1 1 4 4
axis_2,783,1,24,8,16,8,0,8,0,6,0,7,1,83,16,0,0,2.123,1 1 1 4 1 1 2 1,1 1 1 4 1 1 2 1
axis_2,63,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.113,1 1 2 4 1 1 1 1,1 1 2 4 1 1 1 1
axis_2,792,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.213,1 1 2 4 1 1 2 1,1 1 2 4 1 1 2 1
axis_2,1521,1,24,8,16,8,0,8,0,5,0,6,1,73,16,0,0,2.654,1 1 2 4 1 1 4 1,1 1 2 4 1 1 4 1
axis_2,2970,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.083,1 1 1 4 1 1 2 2,1 1 1 4 1 1 2 2
axis_2,2250,1,24,8,16,8,0,8,0,5,0,6,1,73,16,0,0,2.124,1 1 2 4 1 1 1 2,1 1 2 4 1 1 1 2
axis_2,2979,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.113,1 1 2 4 1 1 2 2,1 1 2 4 1 1 2 2
axis_2,3708,1,24,8,16,8,0,8,0,4,0,5,1,64,16,0,0,2.003,1 1 2 4 1 1 4 2,1 1 2 4 1 1 4 2
axis_2,5157,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.194,1 1 1 4 1 1 2 4,1 1 1 4 1 1 2 4
axis_2,4437,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.163,1 1 2 4 1 1 1 4,1 1 2 4 1 1 1 4
axis_2,5166,1,24,8,16,8,0,8,0,4,0,5,1,66,16,0,0,2.243,1 1 2 4 1 1 2 4,1 1 2 4 1 1 2 4
axis_2,5895,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.113,1 1 2 4 1 1 4 4,1 1 2 4 1 1 4 4
axis_2,5832,1,24,8,16,8,0,8,0,6,0,7,1,84,16,0,0,2.134,1 1 1 1 1 1 4 4,1 1 1 1 1 1 4 4
axis_2,4392,1,24,8,16,8,0,8,0,6,0,7,1,83,16,0,0,2.143,1 1 4 1 1 1 1 4,1 1 4 1 1 1 1 4
axis_2,5121,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.083,1 1 4 1 1 1 2 4,1 1 4 1 1 1 2 4
axis_2,5850,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.174,1 1 4 1 1 1 4 4,1 1 4 1 1 1 4 4
axis_2,1512,1,24,8,16,8,0,8,0,6,0,7,1,83,16,0,0,2.213,1 1 1 4 1 1 4 1,1 1 1 4 1 1 4 1
axis_2,72,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.103,1 1 4 4 1 1 1 1,1 1 4 4 1 1 1 1
axis_2,801,1,24,8,16,8,0,8,0,5,0,6,1,73,16,0,0,2.063,1 1 4 4 1 1 2 1,1 1 4 4 1 1 2 1
axis_2,1530,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.164,1 1 4 4 1 1 4 1,1 1 4 4 1 1 4 1
axis_2,3699,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.094,1 1 1 4 1 1 4 2,1 1 1 4 1 1 4 2
axis_2,2259,1,24,8,16,8,0,8,0,5,0,6,1,73,16,0,0,2.074,1 1 4 4 1 1 1 2,1 1 4 4 1 1 1 2
axis_2,2988,1,24,8,16,8,0,8,0,4,0,5,1,64,16,0,0,2.033,1 1 4 4 1 1 2 2,1 1 4 4 1 1 2 2
axis_2,3717,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.123,1 1 4 4 1 1 4 2,1 1 4 4 1 1 4 2
axis_2,5886,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.173,1 1 1 4 1 1 4 4,1 1 1 4 1 1 4 4
axis_2,4446,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.144,1 1 4 4 1 1 1 4,1 1 4 4 1 1 1 4
axis_2,5175,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.123,1 1 4 4 1 1 2 4,1 1 4 4 1 1 2 4
axis_2,5904,1,24,8,16,8,0,8,0,4,0,5,1,66,16,0,0,2.183,1 1 4 4 1 1 4 4,1 1 4 4 1 1 4 4
axis_2,81,1,24,8,16,8,0,8,0,7,0,8,1,91,16,0,0,2.273,1 1 1 1 2 1 1 1,1 1 1 1 2 1 1 1
axis_2,1,1,24,8,16,8,0,8,0,7,0,8,1,90,16,0,0,2.143,2 1 1 1 1 1 1 1,2 1 1 1 1 1 1 1
axis_2,82,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.173,2 1 1 1 2 1 1 1,2 1 1 1 2 1 1 1
axis_2,163,1,24,8,16,8,0,8,0,6,0,7,1,81,16,0,0,2.133,2 1 1 1 4 1 1 1,2 1 1 1 4 1 1 1
axis_2,810,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.173,1 1 1 1 2 1 2 1,1 1 1 1 2 1 2 1
axis_2,10,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.073,2 1 2 1 1 1 1 1,2 1 2 1 1 1 1 1
axis_2,90,9,24,13,11,13,0,4,0,8,0,9,1,94,13,0,0,2.404,3 1 3 1 3 1 7 1,3 1 3 1 3 1 7 1
axis_2,172,5,24,12,12,12,0,5,0,7,0,8,1,86,14,0,0,2.354,2 1 3 1 5 1 7 1,2 1 3 1 5 1 7 1
axis_2,1539,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.183,1 1 1 1 2 1 4 1,1 1 1 1 2 1 4 1
axis_2,19,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.083,2 1 4 1 1 1 1 1,2 1 4 1 1 1 1 1
axis_2,100,5,24,12,12,12,0,5,0,7,0,8,1,87,14,0,0,2.464,2 1 5 1 3 1 7 1,2 1 5 1 3 1 7 1
axis_2,181,6,24,12,12,12,0,5,0,7,0,8,1,86,14,0,0,2.393,2 1 5 1 5 1 7 1,2 1 5 1 5 1 7 1
axis_2,99,3,24,10,14,10,0,7,1,6,0,7,1,81,14,0,0,2.293,1 1 4 1 2 1 7 1,1 1 4 1 2 1 7 1
axis_2,2268,1,24,8,16,8,0,8,0,6,0,7,1,84,16,0,0,2.133,1 1 1 1 2 1 1 2,1 1 1 1 2 1 1 2
axis_2,2188,1,24,8,16,8,0,8,0,6,0,7,1,83,16,0,0,2.093,2 1 1 1 1 1 1 2,2 1 1 1 1 1 1 2
axis_2,2269,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.174,2 1 1 1 2 1 1 2,2 1 1 1 2 1 1 2
axis_2,2350,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.063,2 1 1 1 4 1 1 2,2 1 1 1 4 1 1 2
axis_2,108,1,24,8,16,8,0,8,0,6,0,7,1,83,16,0,0,2.224,1 1 1 2 2 1 1 1,1 1 1 2 2 1 1 1
axis_2,28,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.083,2 1 1 2 1 1 1 1,2 1 1 2 1 1 1 1
axis_2,109,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.163,2 1 1 2 2 1 1 1,2 1 1 2 2 1 1 1
axis_2,190,1,24,8,16,8,0,8,0,5,0,6,1,73,16,0,0,2.053,2 1 1 2 4 1 1 1,2 1 1 2 4 1 1 1
axis_2,2295,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.263,1 1 1 2 2 1 1 2,1 1 1 2 2 1 1 2
axis_2,2215,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.163,2 1 1 2 1 1 1 2,2 1 1 2 1 1 1 2
axis_2,2296,1,24,8,16,8,0,8,0,4,0,5,1,66,16,0,0,2.234,2 1 1 2 2 1 1 2,2 1 1 2 2 1 1 2
axis_2,2377,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.103,2 1 1 2 4 1 1 2,2 1 1 2 4 1 1 2
axis_2,4482,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.123,1 1 1 2 2 1 1 4,1 1 1 2 2 1 1 4
axis_2,4402,1,24,8,16,8,0,8,0,5,0,6,1,73,16,0,0,2.053,2 1 1 2 1 1 1 4,2 1 1 2 1 1 1 4
axis_2,4483,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.144,2 1 1 2 2 1 1 4,2 1 1 2 2 1 1 4
axis_2,4564,1,24,8,16,8,0,8,0,4,0,5,1,64,16,0,0,2.013,2 1 1 2 4 1 1 4,2 1 1 2 4 1 1 4
axis_2,2997,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.053,1 1 1 1 2 1 2 2,1 1 1 1 2 1 2 2
axis_2,2197,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.033,2 1 2 1 1 1 1 2,2 1 2 1 1 1 1 2
axis_2,2277,9,24,13,11,13,0,4,0,7,0,8,1,87,13,0,0,2.383,3 1 3 1 3 1 7 2,3 1 3 1 3 1 7 2
axis_2,2359,5,24,12,12,12,0,5,0,6,0,7,1,79,14,0,0,2.313,2 1 3 1 5 1 7 2,2 1 3 1 5 1 7 2
axis_2,837,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.043,1 1 1 2 2 1 2 1,1 1 1 2 2 1 2 1
