phase,suite,views,representative_id,feasible_worlds,initial_candidates,root_candidates,root_domains,root_removed,root_unsupported_survivors,exact_candidates,identifiable_cells,freely_variable_cells,components,component_sizes,shape_component_sizes,largest_component,shape_variables,search_nodes,unresolved_variables,occupancy_variables,literal_queries,infeasible_queries,max_query_nodes,max_unsat_query_nodes,branches,propagation_calls,fixed_kernel_calls,factor_updates,seconds,audited_pruning_steps
Amono,oblique_1,1,81,1,24,8,"[1, 1, 1, 1, 2, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,111,0.0004023139999844716,9
Amono,oblique_1,1,98,1,24,8,"[4, 4, 2, 1, 2, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,154,0.0007894450000094366,14
Amono,oblique_1,1,162,1,24,8,"[1, 1, 1, 1, 4, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,111,0.0004157939999913651,9
Amono,oblique_1,1,183,1,24,8,"[1, 2, 4, 1, 4, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,133,0.0005774270000529214,12
Amono,oblique_1,1,201,2,24,9,"[1, 6, 2, 2, 4, 1, 1, 1]",15,0,9,7,0,0,[],[],0,1,0,1,0,2,0,0,0,0,3,0,201,0.0009586290000243025,11
Amono,oblique_1,1,243,1,24,8,"[1, 1, 1, 1, 1, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,114,0.0004418739999891841,9
Amono,oblique_1,1,486,1,24,8,"[1, 1, 1, 1, 1, 4, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,114,0.0004136420000122598,9
Amono,oblique_1,1,509,2,24,9,"[4, 6, 4, 1, 1, 4, 1, 1]",15,0,9,7,0,0,[],[],0,1,0,1,0,2,0,0,0,0,3,0,187,0.0007796499999130901,12
Amono,oblique_1,1,515,1,24,8,"[4, 1, 1, 2, 1, 4, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,128,0.0005222140000569198,12
Amono,oblique_1,1,703,1,24,8,"[2, 1, 1, 4, 4, 4, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,136,0.0005362449999211094,11
Amono,oblique_1,1,729,1,24,8,"[1, 1, 1, 1, 1, 1, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,113,0.0004022040000108973,9
Amono,oblique_1,1,831,1,24,8,"[1, 2, 4, 1, 2, 1, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,133,0.0005233259998931317,12
Amono,oblique_1,1,917,1,24,8,"[4, 4, 4, 1, 4, 1, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,148,0.0006228350000583305,12
Amono,oblique_1,1,1031,4,24,10,"[4, 6, 1, 4, 3, 2, 2, 1]",14,0,10,6,0,0,[],[],0,1,0,2,1,3,0,0,0,0,4,0,245,0.0011436170000251877,11
Amono,oblique_1,1,1225,1,24,8,"[2, 1, 2, 1, 1, 4, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,127,0.0004889340000318043,12
Amono,oblique_1,1,1458,1,24,8,"[1, 1, 1, 1, 1, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,111,0.00040078200004245446,8
Amono,oblique_1,1,1485,1,24,8,"[1, 1, 1, 2, 1, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,116,0.00043193900000915164,9
Amono,oblique_1,1,1562,1,24,8,"[4, 2, 4, 1, 2, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,136,0.0005655790000673733,12
Amono,oblique_1,1,1567,1,24,8,"[2, 1, 1, 2, 2, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,143,0.0005877629998849443,11
Amono,oblique_1,1,1787,2,24,9,"[4, 6, 1, 1, 2, 2, 4, 1]",15,0,9,7,0,0,[],[],0,1,0,1,0,2,0,0,0,0,3,0,194,0.000820933000113655,11
Amono,oblique_1,1,2187,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,110,0.00040504799994778296,9
Amono,oblique_1,1,2273,1,24,8,"[4, 2, 1, 1, 2, 1, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,129,0.0005245969998668443,12
Amono,oblique_1,1,2602,2,24,9,"[2, 1, 2, 1, 4, 6, 1, 2]",15,0,9,7,0,0,[],[],0,1,0,1,0,2,0,0,0,0,3,0,181,0.0007313680000606837,13
Amono,oblique_1,1,2619,2,24,9,"[1, 1, 1, 2, 4, 6, 1, 2]",15,0,9,7,0,0,[],[],0,1,0,1,0,2,0,0,0,0,3,0,183,0.0007719090001501172,11
Amono,oblique_1,1,2971,3,24,10,"[2, 1, 1, 6, 3, 1, 2, 2]",14,0,10,6,0,1,[2],[1],2,1,0,2,1,3,0,0,0,0,4,0,231,0.000947712999959549,13
Amono,oblique_1,1,3198,29,24,14,"[1, 6, 2, 7, 7, 6, 2, 2]",10,0,14,4,0,1,[4],[4],4,4,0,4,2,7,0,0,0,0,8,0,426,0.0020634780000818864,11
Amono,oblique_1,1,3199,33,24,14,"[2, 6, 2, 7, 7, 6, 2, 2]",10,0,14,4,0,1,[4],[4],4,4,0,4,2,7,0,0,0,0,8,0,420,0.002193522999959896,10
Amono,oblique_1,1,3240,2,24,9,"[1, 1, 1, 1, 2, 6, 2, 2]",15,0,9,7,0,0,[],[],0,1,0,1,0,2,0,0,0,0,3,0,167,0.0006560550000358489,11
Amono,oblique_1,1,3250,4,24,10,"[2, 1, 2, 1, 6, 6, 2, 2]",14,0,10,6,0,0,[],[],0,2,0,2,0,3,0,0,0,0,4,0,226,0.0009309470001426234,12
Amono,oblique_1,1,3742,2,24,9,"[2, 4, 2, 1, 6, 1, 4, 2]",15,0,9,7,0,0,[],[],0,1,0,1,0,2,0,0,0,0,3,0,206,0.0008915680000427528,12
Amono,oblique_1,1,3928,33,24,14,"[2, 6, 2, 7, 7, 6, 4, 2]",10,0,14,4,0,1,[4],[4],4,4,0,4,2,7,0,0,0,0,8,0,420,0.002159332000019276,9
Amono,oblique_1,1,4374,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,110,0.00043747699987761735,9
Amono,oblique_1,1,4467,1,24,8,"[1, 2, 2, 1, 2, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,132,0.0005067609999969136,13
Amono,oblique_1,1,4665,29,24,14,"[1, 6, 4, 7, 7, 6, 1, 4]",10,0,14,4,0,1,[4],[4],4,4,0,4,2,7,0,0,0,0,8,0,427,0.0020992409999962547,10
Amono,oblique_1,1,5373,2,24,9,"[1, 1, 1, 2, 1, 6, 2, 4]",15,0,9,7,0,0,[],[],0,1,0,1,0,2,0,0,0,0,3,0,170,0.0006567560001258244,11
Amono,oblique_1,1,5377,4,24,10,"[2, 6, 1, 2, 1, 6, 2, 4]",14,0,10,6,0,0,[],[],0,2,0,2,0,3,0,0,0,0,4,0,230,0.0009466110000175831,13
Amono,oblique_1,1,5395,33,24,14,"[2, 6, 4, 7, 7, 6, 2, 4]",10,0,14,4,0,1,[4],[4],4,4,0,4,2,7,0,0,0,0,8,0,422,0.0021239090001472505,10
Amono,oblique_1,1,5436,4,24,10,"[1, 1, 2, 1, 6, 6, 2, 4]",14,0,10,6,0,0,[],[],0,2,0,2,0,3,0,0,0,0,4,0,220,0.0009276329999465815,11
Amono,oblique_1,1,5846,1,24,8,"[4, 2, 2, 1, 1, 1, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,135,0.0005577770000400051,13
Amono,oblique_1,1,6105,4,24,10,"[1, 6, 1, 2, 1, 6, 4, 4]",14,0,10,6,0,0,[],[],0,2,0,2,0,3,0,0,0,0,4,0,225,0.0009213740001996484,10
Amono,oblique_1,1,6115,33,24,14,"[2, 6, 2, 7, 7, 6, 4, 4]",10,0,14,4,0,1,[4],[4],4,4,0,4,2,7,0,0,0,0,8,0,422,0.0020914199999424454,10
Amono,oblique_1,1,6125,34,24,14,"[4, 6, 4, 7, 7, 6, 4, 4]",10,0,14,4,0,1,[3],[3],3,4,0,4,2,7,0,0,0,0,8,0,422,0.002078259999962029,10
Amono,oblique_1,1,6337,1,24,8,"[2, 1, 4, 1, 1, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,130,0.0004990889999589854,13
Amono,oblique_2,2,0,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,191,0.0008551029998216109,8
Amono,oblique_2,2,1,1,24,8,"[2, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,198,0.000784457999998267,10
Amono,oblique_2,2,2,1,24,8,"[4, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,199,0.0008398610000313056,10
Amono,oblique_2,2,3,1,24,8,"[1, 2, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,196,0.0007403719998819724,9
Amono,oblique_2,2,6,1,24,8,"[1, 4, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,199,0.0007449390000147105,9
Amono,oblique_2,2,9,1,24,8,"[1, 1, 2, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,195,0.0008295860000089306,10
Amono,oblique_2,2,18,1,24,8,"[1, 1, 4, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,196,0.000741753999818684,10
Amono,oblique_2,2,27,1,24,8,"[1, 1, 1, 2, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,196,0.0008253199998762284,9
Amono,oblique_2,2,40,1,24,8,"[2, 2, 2, 2, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,239,0.0009876520000489108,14
Amono,oblique_2,2,54,1,24,8,"[1, 1, 1, 4, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,196,0.0008221750001666805,9
Amono,oblique_2,2,81,1,24,8,"[1, 1, 1, 1, 2, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,194,0.0007259099998009333,9
Amono,oblique_2,2,134,1,24,8,"[4, 4, 4, 2, 2, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,249,0.001297637999869039,14
Amono,oblique_2,2,162,1,24,8,"[1, 1, 1, 1, 4, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,194,0.0007389790000615903,9
Amono,oblique_2,2,243,1,24,8,"[1, 1, 1, 1, 1, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,194,0.0007991699999365665,9
Amono,oblique_2,2,486,1,24,8,"[1, 1, 1, 1, 1, 4, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,194,0.0007358039999871835,9
Amono,oblique_2,2,495,1,24,8,"[1, 1, 2, 1, 1, 4, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,198,0.0007593200000428624,11
Amono,oblique_2,2,526,2,24,9,"[2, 6, 2, 2, 1, 4, 1, 1]",15,0,9,7,0,0,[],[],0,1,0,1,0,2,0,0,0,0,3,0,337,0.0014409039999918605,14
Amono,oblique_2,2,587,1,24,8,"[4, 1, 4, 1, 2, 4, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,218,0.0008606519998011208,13
Amono,oblique_2,2,729,1,24,8,"[1, 1, 1, 1, 1, 1, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,195,0.000738878999982262,9
Amono,oblique_2,2,774,1,24,8,"[1, 1, 4, 2, 1, 1, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,219,0.000864787999944383,11
Amono,oblique_2,2,1037,3,24,10,"[4, 1, 2, 4, 7, 2, 2, 1]",14,0,10,7,1,0,[],[],0,1,0,1,1,3,0,0,0,0,4,0,405,0.001743095999927391,12
Amono,oblique_2,2,1217,1,24,8,"[4, 1, 1, 1, 1, 4, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,206,0.0008033359999899403,12
Amono,oblique_2,2,1228,1,24,8,"[2, 2, 2, 1, 1, 4, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,215,0.0008613739998963865,13
Amono,oblique_2,2,1458,1,24,8,"[1, 1, 1, 1, 1, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,193,0.0007672419999380509,8
Amono,oblique_2,2,1469,1,24,8,"[4, 1, 2, 1, 1, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,205,0.0008012929999949847,10
Amono,oblique_2,2,1625,1,24,8,"[4, 2, 1, 1, 4, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,213,0.0008509679998951469,10
Amono,oblique_2,2,1657,1,24,8,"[2, 1, 2, 2, 4, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,249,0.0010441379999974743,12
Amono,oblique_2,2,1715,2,24,9,"[4, 6, 2, 1, 1, 2, 4, 1]",15,0,9,7,0,0,[],[],0,1,0,1,0,2,0,0,0,0,3,0,308,0.001418279000063194,11
Amono,oblique_2,2,1720,1,24,8,"[2, 1, 4, 1, 1, 2, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,209,0.000901333000001614,11
Amono,oblique_2,2,1820,1,24,8,"[4, 1, 2, 2, 2, 2, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,252,0.0010664310000265687,13
Amono,oblique_2,2,2187,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,193,0.0007198809998953948,9
Amono,oblique_2,2,2272,1,24,8,"[2, 2, 1, 1, 2, 1, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,215,0.0008763959999669169,12
Amono,oblique_2,2,2370,1,24,8,"[1, 2, 4, 1, 4, 1, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,237,0.0009630260001358693,13
Amono,oblique_2,2,2451,1,24,8,"[1, 2, 4, 1, 1, 2, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,204,0.000810956999885093,13
Amono,oblique_2,2,2921,1,24,8,"[4, 2, 1, 1, 1, 1, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,216,0.0008629450001080841,14
Amono,oblique_2,2,3198,2,24,9,"[1, 2, 2, 6, 1, 2, 2, 2]",15,0,9,7,0,0,[],[],0,1,0,1,0,2,0,0,0,0,3,0,308,0.001357388000087667,13
Amono,oblique_2,2,3199,16,24,13,"[2, 6, 2, 7, 7, 2, 2, 2]",11,0,13,5,0,1,[3],[3],3,3,0,3,2,6,0,0,0,0,7,0,686,0.0034138460000576742,13
Amono,oblique_2,2,3240,1,24,8,"[1, 1, 1, 1, 2, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,202,0.0007761750000554457,12
Amono,oblique_2,2,3659,1,24,8,"[4, 2, 2, 1, 1, 1, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,219,0.0008980879999853641,12
Amono,oblique_2,2,3662,1,24,8,"[4, 4, 2, 1, 1, 1, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,224,0.0009159449998605851,12
Amono,oblique_2,2,3738,2,24,9,"[1, 2, 2, 1, 6, 1, 4, 2]",15,0,9,7,0,0,[],[],0,1,0,1,0,2,0,0,0,0,3,0,294,0.0012350839999726304,11
Amono,oblique_2,2,3918,1,24,8,"[1, 2, 1, 2, 1, 2, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,210,0.0008102360000066255,12
Amono,oblique_2,2,4374,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,193,0.0007266210000125284,9
Amono,oblique_2,2,4377,1,24,8,"[1, 2, 1, 1, 1, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,198,0.0007522289999997156,10
Amono,oblique_2,2,4407,1,24,8,"[1, 4, 1, 2, 1, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,207,0.0008220439999604423,11
Amono,oblique_2,2,4538,1,24,8,"[4, 1, 1, 1, 4, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,198,0.0008637560001716338,10
Amono,oblique_2,2,4621,1,24,8,"[2, 2, 1, 1, 1, 2, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,211,0.0010821349999332597,14
Amono,oblique_2,2,4637,1,24,8,"[4, 1, 4, 1, 1, 2, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,214,0.000926301000163221,12
Amono,oblique_2,2,4736,1,24,8,"[4, 1, 2, 2, 2, 2, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,233,0.0009463710000545689,15
Amono,oblique_2,2,4978,1,24,8,"[2, 1, 2, 2, 2, 4, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,233,0.0009543319999920641,15
Amono,oblique_2,2,5126,1,24,8,"[4, 2, 4, 1, 1, 1, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,221,0.0009425460000329622,13
Amono,oblique_2,2,5353,1,24,8,"[2, 4, 1, 1, 1, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,221,0.0008895049998045579,15
Amono,oblique_2,2,5395,16,24,13,"[2, 6, 4, 7, 7, 2, 2, 4]",11,0,13,5,0,1,[3],[3],3,3,0,3,2,6,0,0,0,0,7,0,688,0.003417310000031648,13
Amono,oblique_2,2,5952,4,24,10,"[1, 2, 2, 6, 6, 1, 4, 4]",14,0,10,6,0,0,[],[],0,2,0,2,0,3,0,0,0,0,4,0,412,0.0018568680000043969,12
Amono,oblique_2,2,6334,17,24,13,"[2, 6, 2, 7, 7, 4, 4, 4]",11,0,13,5,0,1,[3],[3],3,3,0,3,2,6,0,0,0,0,7,0,660,0.003327205999994476,11
Amono,oblique_2,2,6341,18,24,13,"[4, 6, 4, 7, 7, 4, 4, 4]",11,0,13,5,2,0,[],[],0,3,0,3,2,6,0,0,0,0,7,0,660,0.003370911000047272,11
